"2714161754,福建"
"6935245101,福建"
"6880820407,福建"
"6875601509,福建"
"6880820407,福建"
"6875601509,福建"
"2468570172,福建"
"2768513441,福建"
"6901401357,福建"
"6101291206,福建"
"6904814635,福建"
"6902044226,福建"
"1861530574,福建"
"1596265971,福建"
"1763023952,福建"
"2769467457,福建"
"1740012573,福建"
"2748081531,福建"
"7282739559,福建"
"6881293141,福建"
"2014697912,福建"
"6390947564,福建"
"2049641775,福建"
"2049641775,福建"
"6934368164,福建"
"6934364541,福建"
"5502954588,福建"
"1762688804,福建"
"6934765454,福建"
"6927255632,福建"
"6447274477,福建"
"1813002145,福建"
"6240591436,福建"
"3208221883,福建"
"1793061792,福建"
"6677058630,福建"
"2490083212,福建"
"5588536639,福建"
"2924219253,福建"
"3830219265,福建"
"2281922742,福建"
"5660579861,福建"
"5042487737,福建"
"2305682077,福建"
"2371297307,福建"
"6013836743,福建"
"5605444415,福建"
"1752610663,福建"
"2063375485,福建"
"5352095524,福建"
"2542445194,福建"
"5693617503,福建"
"5930884603,福建"
"5303704504,福建"
"6435029895,福建"
"1769448641,福建"
"6017568839,福建"
"1622271147,福建"
"1899434030,福建"
"6434998672,福建"
"2911545084,福建"
"6101213655,福建"
"1649190694,福建"
"3517931564,福建"
"6427931857,福建"
"3937009720,福建"
"2701411031,福建"
"2183893232,福建"
"5774361686,福建"
"2778147761,福建"
"2648728371,福建"
"6202551320,福建"
"6065541459,福建"
"1063049813,福建"
"1840046342,福建"
"6570467585,福建"
"6449980892,福建"
"6177402239,福建"
"6060581878,福建"
"5391562848,福建"
"2550821803,福建"
"3051532765,福建"
"6442302205,福建"
"1780130332,福建"
"2657232062,福建"
"6364940841,福建"
"6266330401,福建"
"1946760921,福建"
"2870442810,福建"
"1954946303,福建"
"6458205442,福建"
"5642338759,福建"
"5623325477,福建"
"5174689981,福建"
"5696120239,福建"
"2187826885,福建"
"1961233570,福建"
"6393731886,福建"
"5898739242,福建"
"1496833057,福建"
"5051534597,福建"
"2843394050,福建"
"2113043842,福建"
"3222769530,福建"
"6043956812,福建"
"5472482274,福建"
"6209031756,福建"
"5979730872,福建"
"5584245910,福建"
"2713721762,福建"
"2513089124,福建"
"3562061821,福建"
"1892151187,福建"
"6081660688,福建"
"6405815256,福建"
"2593962873,福建"
"6854123113,福建"
"6405541562,福建"
"6395582490,福建"
"2110762250,福建"
"1693153457,福建"
"5095891050,福建"
"6216010602,福建"
"6480637651,福建"
"5863260645,福建"
"5641374554,福建"
"5354117442,福建"
"6204052828,福建"
"5941935021,福建"
"2503920642,福建"
"2503920642,福建"
"6405543101,福建"
"6269536462,福建"
"5388645415,福建"
"2104205865,福建"
"6405811683,福建"
"5991710793,福建"
"2686331691,福建"
"7022030618,福建"
"6352616890,福建"
"1664841251,福建"
"2002472961,福建"
"3876698780,福建"
"2993072332,福建"
"1312738401,福建"
"5958510212,福建"
"6557031624,福建"
"6381492387,福建"
"5767767858,福建"
"2679218695,福建"
"6381492387,福建"
"5767767858,福建"
"2679218695,福建"
"1903952343,福建"
"6445765718,福建"
"2130787800,福建"
"2125753034,福建"
"7250032844,福建"
"6103049459,福建"
"2936725790,福建"
"2309114087,福建"
"2290497272,福建"
"6261424110,福建"
"6001221386,福建"
"5610293875,福建"
"3932679385,福建"
"1708801590,福建"
"6390166016,福建"
"2882803662,福建"
"2803019954,福建"
"2803019954,福建"
"2198023052,福建"
"1316474454,福建"
"5616574990,福建"
"5147782496,福建"
"3083254693,福建"
"2841789357,福建"
"2702384517,福建"
"2134892553,福建"
"1980347567,福建"
"1936656463,福建"
"1671539110,福建"
"2772948152,福建"
"6579485797,福建"
"6351923732,福建"
"6320535067,福建"
"6153050686,福建"
"3703567801,福建"
"2778501597,福建"
"6583828776,福建"
"6585519607,福建"
"5807692042,福建"
"2354633851,福建"
"2522104834,福建"
"5578400349,福建"
"6408220054,福建"
"6229442762,福建"
"5733249083,福建"
"3664844250,福建"
"3213578457,福建"
"2424951880,福建"
"1922483405,福建"
"1648684082,福建"
"2650900722,福建"
"6474333967,福建"
"6222112173,福建"
"2544992073,福建"
"2115672153,福建"
"6104611905,福建"
"2115672153,福建"
"6104611905,福建"
"2860104744,福建"
"1357620323,福建"
"1602791452,福建"
"1904053342,福建"
"1730260591,福建"
"5966978310,福建"
"2072647843,福建"
"7229979792,福建"
"7097004843,福建"
"6597402567,福建"
"6251990988,福建"
"6220389947,福建"
"5999679253,福建"
"5762807120,福建"
"3348038304,福建"
"3167754835,福建"
"1963523263,福建"
"1869011085,福建"
"1869011085,福建"
"1823999767,福建"
"1750195522,福建"
"5349345690,福建"
"2843511260,福建"
"5055318327,福建"
"5332289673,福建"
"1611430785,福建"
"5093664876,福建"
"1966317263,福建"
"6919671908,福建"
"6414395064,福建"
"6393636764,福建"
"6124738912,福建"
"5994947530,福建"
"5803770974,福建"
"5653677341,福建"
"2947900522,福建"
"2575176473,福建"
"6124738912,福建"
"5994947530,福建"
"5803770974,福建"
"5653677341,福建"
"2947900522,福建"
"2575176473,福建"
"2103666123,福建"
"1305763795,福建"
"1842434212,福建"
"2280684130,福建"
"2951361964,福建"
"1422510662,福建"
"2568370552,福建"
"2599708904,福建"
"6989393553,福建"
"6597862766,福建"
"6220435624,福建"
"6597862766,福建"
"6220435624,福建"
"6167794381,福建"
"6091996194,福建"
"5978771603,福建"
"5648323391,福建"
"5482655600,福建"
"5206888379,福建"
"5095652340,福建"
"3186885134,福建"
"2297156410,福建"
"6068908237,福建"
"2563225371,福建"
"1807305433,福建"
"2170946980,福建"
"1110568012,福建"
"6745540621,福建"
"6711743171,福建"
"6564298348,福建"
"6373526964,福建"
"6293185114,福建"
"5697564297,福建"
"5235465159,福建"
"3034174773,福建"
"1877787007,福建"
"6249666375,福建"
"2496497400,福建"
"6233333588,福建"
"2171536883,福建"
"2169286454,福建"
"1927985074,福建"
"2671898773,福建"
"1713696805,福建"
"2145411632,福建"
"2899589477,福建"
"2042748484,福建"
"7228952450,福建"
"7220651112,福建"
"1713696805,福建"
"2145411632,福建"
"2899589477,福建"
"2042748484,福建"
"7228952450,福建"
"7220651112,福建"
"6587004975,福建"
"6424630763,福建"
"6232780918,福建"
"6163552945,福建"
"5605841937,福建"
"3916327057,福建"
"3599934974,福建"
"2938583685,福建"
"2701464235,福建"
"2938583685,福建"
"2701464235,福建"
"1712067673,福建"
"6233331246,福建"
"6233328871,福建"
"6233327343,福建"
"6225270019,福建"
"6225266515,福建"
"6015266024,福建"
"5541039144,福建"
"2451125763,福建"
"5038502944,福建"
"1228146243,福建"
"3177036390,福建"
"1731377922,福建"
"3014860193,福建"
"2621626603,福建"
"1777423334,福建"
"1228146243,福建"
"3177036390,福建"
"1731377922,福建"
"3014860193,福建"
"2621626603,福建"
"1777423334,福建"
"6554437762,福建"
"6452442152,福建"
"2316349071,福建"
"2249430630,福建"
"3833287553,福建"
"2111202783,福建"
"1738307137,福建"
"7243269551,福建"
"7243050901,福建"
"7125776022,福建"
"6927712156,福建"
"6627783588,福建"
"6507126487,福建"
"6178106757,福建"
"3774102153,福建"
"3577673874,福建"
"3262285404,福建"
"3047135852,福建"
"2602978651,福建"
"1704761441,福建"
"6874286540,福建"
"6117824557,福建"
"3846070157,福建"
"2849115450,福建"
"2771760181,福建"
"2563175473,福建"
"2241185191,福建"
"3033266124,福建"
"6587629086,福建"
"5887567917,福建"
"3180546042,福建"
"1743142660,福建"
"2694901022,福建"
"1417867851,福建"
"1811158527,福建"
"6610754055,福建"
"5824863905,福建"
"5441485808,福建"
"5224663228,福建"
"3198924654,福建"
"2022590344,福建"
"2001076423,福建"
"1973207621,福建"
"1687233595,福建"
"1804570104,福建"
"2279588404,福建"
"1872733444,福建"
"1646885925,福建"
"3567124272,福建"
"1905020460,福建"
"6395156405,福建"
"6049105882,福建"
"2022590344,福建"
"2001076423,福建"
"1973207621,福建"
"1687233595,福建"
"1804570104,福建"
"2279588404,福建"
"1872733444,福建"
"1646885925,福建"
"3567124272,福建"
"1905020460,福建"
"6395156405,福建"
"6049105882,福建"
"5875934802,福建"
"2959535244,福建"
"2672372940,福建"
"2329791887,福建"
"2296372707,福建"
"1961041471,福建"
"1938698910,福建"
"1886036074,福建"
"2536797092,福建"
"2172538154,福建"
"1686294744,福建"
"1634067293,福建"
"1812472202,福建"
"2822812081,福建"
"6453628597,福建"
"6051982723,福建"
"5397336662,福建"
"3157590197,福建"
"2309089337,福建"
"3268764535,福建"
"1657000647,福建"
"2947137581,福建"
"1796952870,福建"
"1577511081,福建"
"2510352695,福建"
"1766232974,福建"
"1657000647,福建"
"2947137581,福建"
"1796952870,福建"
"1577511081,福建"
"2510352695,福建"
"1766232974,福建"
"5593790892,福建"
"5331142665,福建"
"3498142332,福建"
"2929896985,福建"
"2253744055,福建"
"3026694674,福建"
"1731306122,福建"
"5113639540,福建"
"1794027234,福建"
"1904803895,福建"
"6682325164,福建"
"6609291824,福建"
"2253744055,福建"
"3026694674,福建"
"1731306122,福建"
"5113639540,福建"
"1794027234,福建"
"1904803895,福建"
"6682325164,福建"
"6609291824,福建"
"6425349479,福建"
"6200168786,福建"
"5847489562,福建"
"5308259013,福建"
"1952251463,福建"
"6315080497,福建"
"6064420284,福建"
"5784320606,福建"
"5065898984,福建"
"3013485204,福建"
"2966450164,福建"
"6560727613,福建"
"5087389083,福建"
"1736713843,福建"
"2249082782,福建"
"1752218022,福建"
"5608766511,福建"
"5587671253,福建"
"2548274070,福建"
"2211980463,福建"
"1977466550,福建"
"1742489344,福建"
"1715691910,福建"
"1747588572,福建"
"5098394034,福建"
"2390217462,福建"
"2298357751,福建"
"2492541161,福建"
"7235930439,福建"
"2077331295,福建"
"2130005661,福建"
"1699538424,福建"
"1271792933,福建"
"2521660234,福建"
"1829737005,福建"
"5715216241,福建"
"6231419199,福建"
"2164789452,福建"
"5502307637,福建"
"6824027099,福建"
"5997422256,福建"
"5703153813,福建"
"5869886884,福建"
"5500955761,福建"
"6201317354,福建"
"5021526290,福建"
"6506153845,福建"
"6155599607,福建"
"2912825333,福建"
"6470571088,福建"
"6244343459,福建"
"5502307637,福建"
"5233814675,福建"
"6824027099,福建"
"5997422256,福建"
"5703153813,福建"
"5918684066,福建"
"5869886884,福建"
"5500955761,福建"
"6201317354,福建"
"5021526290,福建"
"2559697200,福建"
"2319074720,福建"
"6506153845,福建"
"6155599607,福建"
"2982327805,福建"
"2912825333,福建"
"6470571088,福建"
"6244343459,福建"
"6470571088,福建"
"6244343459,福建"
"5652460694,福建"
"5686725570,福建"
"2271934173,福建"
"6123896494,福建"
"5648750462,福建"
"3559106530,福建"
"6389700324,福建"
"6711942966,福建"
"5637847160,福建"
"5246098376,福建"
"2231876054,福建"
"2349145240,福建"
"2321129401,福建"
"2694894563,福建"
"2204299561,福建"
"2339629523,福建"
"5935799083,福建"
"6442008482,福建"
"3064403055,福建"
"5434118639,福建"
"5585546876,福建"
"6355157912,福建"
"5392705272,福建"
"6237825506,福建"
"6502482756,福建"
"6150715898,福建"
"6076322054,福建"
"5752524844,福建"
"7153954525,福建"
"6435122043,福建"
"6690841667,福建"
"6079837210,福建"
"6898462481,福建"
"5766541445,福建"
"5285929851,福建"
"6075420781,福建"
"6405559765,福建"
"6188989765,福建"
"6043731307,福建"
"5623670250,福建"
"5502414589,福建"
"5957706386,福建"
"6222137366,福建"
"6798208931,福建"
"5596320627,福建"
"6528262052,福建"
"5628357165,福建"
"5531404606,福建"
"5865329165,福建"
"6473526734,福建"
"5668939688,福建"
"5579455029,福建"
"6499926648,福建"
"5869552777,福建"
"5654841950,福建"
"6359522778,福建"
"6435122043,福建"
"2663546685,福建"
"6690841667,福建"
"1974664605,福建"
"6079837210,福建"
"6898462481,福建"
"5766541445,福建"
"5285929851,福建"
"3950059055,福建"
"6075420781,福建"
"5057717290,福建"
"7083557485,福建"
"6579152852,福建"
"2737328855,福建"
"2696263133,福建"
"3537995584,福建"
"2672569323,福建"
"6432346893,福建"
"3788055327,福建"
"5470462154,福建"
"5872846977,福建"
"6539648565,福建"
"6479109967,福建"
"6420273907,福建"
"6050446928,福建"
"5983033312,福建"
"5930604507,福建"
"5819980284,福建"
"6389912147,福建"
"6191146471,福建"
"6079015566,福建"
"1787070095,福建"
"5769697774,福建"
"6065252655,福建"
"5814031603,福建"
"5663697213,福建"
"2021490281,福建"
"2219980967,福建"
"6328788399,福建"
"5668939688,福建"
"5579455029,福建"
"5392365729,福建"
"6569675639,福建"
"6499926648,福建"
"5869552777,福建"
"5654841950,福建"
"2685200562,福建"
"6501745365,福建"
"6218537460,福建"
"6479107573,福建"
"5426878208,福建"
"5419924955,福建"
"5143532288,福建"
"2695145047,福建"
"2308160561,福建"
"5246076535,福建"
"6418627593,福建"
"5537692646,福建"
"7211074264,福建"
"6001922530,福建"
"5668433462,福建"
"2917838901,福建"
"2352008714,福建"
"5552544597,福建"
"6253513995,福建"
"6037704583,福建"
"6475326037,福建"
"6468792270,福建"
"6363310683,福建"
"6257633584,福建"
"6253512154,福建"
"6247158151,福建"
"6215732486,福建"
"5978910145,福建"
"5963486091,福建"
"6191146471,福建"
"6079015566,福建"
"5769697774,福建"
"3214661892,福建"
"6854726055,福建"
"6065252655,福建"
"5814031603,福建"
"5663697213,福建"
"3286575323,福建"
"2693243414,福建"
"2589962881,福建"
"6479094779,福建"
"5935740913,福建"
"5401492774,福建"
"2350264617,福建"
"6443487803,福建"
"2270706052,福建"
"5934192379,福建"
"2014055921,福建"
"6475326037,福建"
"6468792270,福建"
"6363310683,福建"
"6253512154,福建"
"6247158151,福建"
"6215732486,福建"
"5963486091,福建"
"3973866969,福建"
"3945137001,福建"
"7164969537,福建"
"6866431838,福建"
"6386920473,福建"
"3311858167,福建"
"2235241801,福建"
"6197157714,福建"
"6049531551,福建"
"2593830523,福建"
"2657919802,福建"
"5963486091,福建"
"3973866969,福建"
"3945137001,福建"
"7164969537,福建"
"6866431838,福建"
"6593869342,福建"
"6386920473,福建"
"3311858167,福建"
"2235241801,福建"
"6257651821,福建"
"6197157714,福建"
"6052315185,福建"
"6049531551,福建"
"2593830523,福建"
"2657919802,福建"
"1936459847,福建"
"6257650143,福建"
"5582307325,福建"
"6034103052,福建"
"5172810376,福建"
"5715190459,福建"
"5712130511,福建"
"5621569812,福建"
"5578787643,福建"
"5282309854,福建"
"5963935298,福建"
"5568362329,福建"
"7121812843,福建"
"7119461402,福建"
"7049478124,福建"
"6893673401,福建"
"6516713641,福建"
"6493940150,福建"
"6462248239,福建"
"6401067233,福建"
"6387321206,福建"
"6008170720,福建"
"5994527351,福建"
"5873770277,福建"
"5848983927,福建"
"6426739932,福建"
"6363089363,福建"
"6051916587,福建"
"5746476758,福建"
"5406415185,福建"
"5096672975,福建"
"7247081926,福建"
"7243051644,福建"
"7198540228,福建"
"6425340846,福建"
"6178584525,福建"
"5538363382,福建"
"6448454523,福建"
"6718458960,福建"
"6321502944,福建"
"5774499743,福建"
"5372407900,福建"
"3258081330,甘肃"
"5019899256,甘肃"
"6700297978,甘肃"
"6542715249,甘肃"
"6707071360,甘肃"
"5094187487,甘肃"
"6347067363,甘肃"
"6339577382,甘肃"
"6711491561,甘肃"
"1012543231,甘肃"
"3750761224,甘肃"
"2664839082,甘肃"
"35988683,甘肃"
"3983800612,甘肃"
"3147098824,甘肃"
"6374394888,甘肃"
"1857936382,甘肃"
"6041311381,甘肃"
"2362266384,甘肃"
"2637182180,甘肃"
"6320937637,甘肃"
"2247592842,甘肃"
"2127344205,甘肃"
